customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,event_id,batch_date,score,predicted_label,priority_band,case_status,analyst_owner,sla_hours_remaining
3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,evt_000378,2026-01-15,0.8625997530935728,1,Critical,Investigating,Unassigned,23
0164-XAIRP,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,470.2,evt_000379,2026-01-15,0.07055508234992854,0,Low,Resolved,Unassigned,44
4090-KPJIP,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,evt_000380,2026-01-15,0.8762903563733466,1,Critical,New,S. Fatima,21
3365-SAIGS,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,evt_000381,2026-01-15,0.8035582451716059,1,Critical,New,A. Khan,36
8160-HOWOX,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,evt_000382,2026-01-15,0.7802137629298851,1,Critical,Queued,M. Ali,26
5380-XPJNZ,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,678.2,evt_000383,2026-01-15,0.05900286658835281,0,Low,Queued,M. Ali,32
9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,evt_000384,2026-01-15,0.28779265435423496,0,Moderate,Queued,A. Khan,30
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,evt_000385,2026-01-15,0.4551990675911312,0,Moderate,New,A. Khan,31
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,evt_000386,2026-01-15,0.733095905321178,1,High,New,S. Fatima,37
2924-KHUVI,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,evt_000387,2026-01-15,0.5015990332921748,1,High,Queued,M. Ali,43
2750-BJLSB,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,evt_000388,2026-01-15,0.3996264927747005,0,Moderate,Queued,M. Ali,15
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,evt_000389,2026-01-15,0.25039201179262477,0,Moderate,Queued,Unassigned,44
3594-UVONA,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,3110.1,evt_000390,2026-01-22,0.23106328587305627,0,Low,Investigating,M. Ali,30
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,evt_000391,2026-01-22,0.8508506691912477,1,Critical,Queued,Unassigned,29
1816-FLZDK,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,evt_000392,2026-01-22,0.629166076073345,1,High,Investigating,M. Ali,17
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,evt_000393,2026-01-22,0.010104365674246588,0,Low,Queued,S. Fatima,21
0516-UXRMT,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,evt_000394,2026-01-22,0.26789759672047064,0,Moderate,Queued,M. Ali,31
8993-IZEUX,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,evt_000395,2026-01-22,0.7186855377469731,1,High,Queued,S. Fatima,18
6845-RGTYS,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,evt_000396,2026-01-22,0.6080726811420932,1,High,New,A. Khan,15
8212-DJRCH,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,evt_000397,2026-01-22,0.7292440396275748,1,High,New,A. Khan,39
8593-WHYHV,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,evt_000398,2026-01-22,0.9057903393282384,1,Critical,Queued,R. Ahmed,21
8573-JGCZW,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,evt_000399,2026-01-22,0.17465073248271804,0,Low,Investigating,M. Ali,31
3672-YITQD,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,evt_000400,2026-01-22,0.8221260970080344,1,Critical,Investigating,A. Khan,3
5850-BDWCY,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,evt_000401,2026-01-22,0.32864756399315764,0,Moderate,New,Unassigned,5
6968-MHOMU,Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,evt_000402,2026-01-22,0.24473455490873974,0,Low,Queued,A. Khan,41
7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,49.9,evt_000403,2026-01-22,0.5390077612375129,1,High,New,R. Ahmed,8
8695-ARGXZ,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,evt_000404,2026-01-22,0.7697691120735196,1,Critical,Investigating,R. Ahmed,38
7134-MJPDY,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,evt_000405,2026-01-22,0.4017793044775284,0,Moderate,Investigating,M. Ali,43
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,evt_000406,2026-01-22,0.08900883680044956,0,Low,Queued,S. Fatima,24
7021-XSNYE,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,evt_000407,2026-01-22,0.17009651634691939,0,Low,Queued,A. Khan,42
0263-FJTQO,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,evt_000408,2026-01-22,0.054847841308134485,0,Low,New,Unassigned,21
7520-HQWJU,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,evt_000409,2026-01-22,0.1081095662750045,0,Low,Queued,M. Ali,45
4029-HPFVY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,evt_000410,2026-01-22,0.8104666369399505,1,Critical,Investigating,M. Ali,12
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,evt_000411,2026-01-22,0.7219312849595244,1,High,Investigating,M. Ali,21
3426-NIYYL,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.55,765.5,evt_000412,2026-01-22,0.6015371989681741,1,High,Queued,Unassigned,19
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,evt_000413,2026-01-22,0.15455438813222167,0,Low,New,Unassigned,38
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,evt_000414,2026-01-22,0.6534038061454209,1,High,New,Unassigned,4
6910-HADCM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,evt_000415,2026-01-22,0.7984599174527824,1,Critical,New,R. Ahmed,40
0962-CQPWQ,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1296.15,evt_000416,2026-01-22,0.009007035056381712,0,Low,New,R. Ahmed,3
5271-YNWVR,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856.0,evt_000417,2026-01-22,0.18053532542751968,0,Low,New,S. Fatima,16
1023-BQXZE,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,evt_000418,2026-01-22,0.08250723717028657,0,Low,Resolved,Unassigned,29
1475-VWVDO,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,490.55,evt_000419,2026-01-22,0.8325440314200638,1,Critical,Queued,S. Fatima,8
2202-CUYXZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,evt_000420,2026-01-22,0.8812653253907615,1,Critical,New,M. Ali,24
6166-ILMNY,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,144.55,evt_000421,2026-01-22,0.7390835788981426,1,High,New,R. Ahmed,47
6164-HXUGH,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,119.3,evt_000422,2026-01-22,0.2885050926914209,0,Moderate,New,R. Ahmed,39
4301-VVZKA,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,evt_000423,2026-01-22,0.8338441171554116,1,Critical,Investigating,A. Khan,3
4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,evt_000424,2026-01-22,0.4096375243439095,0,Moderate,New,S. Fatima,29
2027-FECZV,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,evt_000425,2026-01-22,0.8815477559106188,1,Critical,Investigating,M. Ali,29
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,evt_000426,2026-01-22,0.046020324537784194,0,Low,Investigating,Unassigned,5
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,evt_000427,2026-01-22,0.6908168687789541,1,High,New,S. Fatima,31
6322-HRPFA,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.6,2970.3,evt_000428,2026-01-22,0.08199019584687593,0,Low,Queued,Unassigned,25
1320-HTRDR,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,evt_000429,2026-01-22,0.8751437196182491,1,Critical,Resolved,S. Fatima,33
7363-QTBIW,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1,evt_000430,2026-01-22,0.866373082101438,1,Critical,New,Unassigned,15
8840-DQLGN,Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,evt_000431,2026-01-22,0.5551363330182398,1,High,New,A. Khan,13
7401-JIXNM,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0,evt_000432,2026-01-22,0.04341222626516818,0,Low,Resolved,Unassigned,35
7529-ZDFXI,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,evt_000433,2026-01-22,0.6853458953084173,1,High,Resolved,S. Fatima,35
1452-KIOVK,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1,1949.4,evt_000434,2026-01-22,0.7180125303304932,1,High,Queued,M. Ali,9
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,evt_000435,2026-01-22,0.7426531746865503,1,High,Queued,M. Ali,11
9629-NHXFW,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,evt_000436,2026-01-22,0.4153820808683268,0,Moderate,New,M. Ali,28
0719-SYFRB,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,evt_000437,2026-01-22,0.4417024369212103,0,Moderate,Investigating,S. Fatima,40
1100-DDVRV,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,evt_000438,2026-01-22,0.7286876152306881,1,High,Queued,Unassigned,11
8024-XNAFQ,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,evt_000439,2026-01-22,0.10931222895266186,0,Low,New,Unassigned,12
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,evt_000440,2026-01-22,0.08844999783092614,0,Low,Investigating,R. Ahmed,39
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,evt_000441,2026-01-22,0.11190051197157146,0,Low,Resolved,R. Ahmed,34
9819-FBNSV,Male,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,evt_000442,2026-01-22,0.6113158192179635,1,High,Investigating,S. Fatima,43
4079-VTGLK,Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,evt_000443,2026-01-22,0.32079024278854434,0,Moderate,New,Unassigned,38
0841-NULXI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,evt_000444,2026-01-22,0.8588914677581477,1,Critical,New,Unassigned,45
0531-ZZJWQ,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,evt_000445,2026-01-22,0.6489685920165471,1,High,Resolved,M. Ali,10
7789-CRUVC,Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.2,5895.45,evt_000446,2026-01-22,0.3211340844351277,0,Moderate,Resolved,Unassigned,14
8053-WWDRO,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,evt_000447,2026-01-22,0.32170995138009256,0,Moderate,Queued,S. Fatima,12
5514-YQENT,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,evt_000448,2026-01-22,0.22092120379557875,0,Low,Queued,Unassigned,4
9221-OTIVJ,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,evt_000449,2026-01-22,0.8946459252756961,1,Critical,Queued,Unassigned,37
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,evt_000450,2026-01-22,0.09903837460523092,0,Low,New,Unassigned,32
7997-EASSD,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,evt_000451,2026-01-22,0.21311235004793572,0,Low,New,A. Khan,5
6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2177.45,evt_000452,2026-01-22,0.6753213893706137,1,High,New,R. Ahmed,11
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,evt_000453,2026-01-22,0.2746551043454087,0,Moderate,New,A. Khan,10
9917-KWRBE,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,evt_000454,2026-01-22,0.147312691850409,0,Low,Investigating,Unassigned,20
0013-MHZWF,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,evt_000455,2026-01-22,0.5657652673206249,1,High,New,M. Ali,22
3865-ZFZIB,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,evt_000456,2026-01-22,0.06873955855427244,0,Low,New,R. Ahmed,15
2480-EJWYP,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,evt_000457,2026-01-22,0.48667957723639016,0,Moderate,Queued,Unassigned,44
7634-HLQJR,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1016.7,evt_000458,2026-01-22,0.016812723892726943,0,Low,New,M. Ali,11
6481-ESCNL,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,evt_000459,2026-01-22,0.7253125793474585,1,High,New,S. Fatima,27
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,evt_000460,2026-01-22,0.10010932155752052,0,Low,Queued,R. Ahmed,22
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,evt_000461,2026-01-22,0.502693256361844,1,High,New,S. Fatima,19
1767-CJKBA,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,evt_000462,2026-01-22,0.01367325833318479,0,Low,Queued,A. Khan,39
2798-NYLMZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55,7616.0,evt_000463,2026-01-22,0.15068017122257799,0,Low,Resolved,A. Khan,47
5650-YLIBA,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,evt_000464,2026-01-22,0.7358082851508871,1,High,New,S. Fatima,2
9945-PSVIP,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,evt_000465,2026-01-22,0.060194978074659476,0,Low,Resolved,R. Ahmed,23
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,evt_000466,2026-01-22,0.4250822846398911,0,Moderate,Resolved,R. Ahmed,7
3976-NLDEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,evt_000467,2026-01-22,0.38362013973254944,0,Moderate,Investigating,A. Khan,21
1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,evt_000468,2026-01-22,0.8185108077923774,1,Critical,Queued,S. Fatima,30
3338-CVVEH,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,evt_000469,2026-01-22,0.8721471450440661,1,Critical,Queued,S. Fatima,20
0979-MOZQI,Male,0,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,evt_000470,2026-01-22,0.06393374794322752,0,Low,Queued,M. Ali,16
6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,evt_000471,2026-01-22,0.8928557312261854,1,Critical,Investigating,Unassigned,16
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,evt_000472,2026-01-22,0.5339738352109156,1,High,New,M. Ali,15
6680-WKXRZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,evt_000473,2026-01-22,0.7737461823570215,1,Critical,Resolved,R. Ahmed,16
0839-JTCUD,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,evt_000474,2026-01-22,0.03208797549964066,0,Low,Queued,Unassigned,19
0440-QEXBZ,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,evt_000475,2026-01-22,0.3478384711575755,0,Moderate,Investigating,S. Fatima,33
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,evt_000476,2026-01-22,0.8566605329347765,1,Critical,New,R. Ahmed,6
4658-HCOHW,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,evt_000477,2026-01-22,0.7377119796394759,1,High,New,A. Khan,3
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62.0,evt_000478,2026-01-22,0.42970369711223616,0,Moderate,Queued,A. Khan,25
2432-TFSMK,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,evt_000479,2026-01-22,0.6574758724775412,1,High,Queued,A. Khan,33
7998-WNZEM,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,evt_000480,2026-01-22,0.02480241091063717,0,Low,Queued,Unassigned,13
2541-YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,evt_000481,2026-01-22,0.08310850478135305,0,Low,New,Unassigned,11
5236-PERKL,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465.0,evt_000482,2026-01-22,0.2191329919634963,0,Low,New,M. Ali,30
0134-XWXCE,Female,1,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,evt_000483,2026-01-22,0.17914004497142424,0,Low,Queued,M. Ali,19
